sf6,o2,chf3,pressure,rf_power,predicted_etch_rate_um_min,predicted_selectivity,predicted_nonuniformity_pct,predicted_anisotropy_auxiliary,nominally_meets_primary_specs,prediction_confidence_state,supported_prediction_confidence_state,inside_design_hull,inside_leverage_envelope,inside_design_region,prediction_leverage,meets_all_primary_specs,grid_row,grid_column
28.5,3.0,12.0,100.0,100.0,0.3572540274621212,9.335307765151518,5.208180397727272,0.8175581344696966,False,uncertain,uncertain,True,True,True,0.401742518939394,False,5,37
29.0,3.0,12.0,100.0,100.0,0.3598235492424242,9.531780303030304,5.20268087121212,0.8133485227272723,False,uncertain,uncertain,True,True,True,0.3994500236742424,False,5,38
29.5,3.0,12.0,100.0,100.0,0.3623209914772727,9.727997159090911,5.195266571969697,0.8088881723484844,False,uncertain,uncertain,True,True,True,0.3980796401515152,False,5,39
30.0,3.0,12.0,100.0,100.0,0.3647463541666666,9.923958333333335,5.185937499999999,0.8041770833333329,False,uncertain,uncertain,True,True,True,0.3976236979166667,False,5,40
30.5,3.0,12.0,100.0,100.0,0.367099637310606,10.119663825757577,5.17469365530303,0.7992152556818177,False,uncertain,uncertain,True,True,True,0.3980796401515152,False,5,41
31.0,3.0,12.0,100.0,100.0,0.36938084090909085,10.315113636363638,5.161535037878787,0.7940026893939389,False,uncertain,uncertain,True,True,True,0.3994500236742424,False,5,42
31.5,3.0,12.0,100.0,100.0,0.37158996496212116,10.510307765151518,5.146461647727272,0.7885393844696965,False,uncertain,uncertain,True,True,True,0.401742518939394,False,5,43
32.0,3.0,12.0,100.0,100.0,0.3737270094696969,10.705246212121214,5.129473484848484,0.7828253409090904,False,uncertain,uncertain,True,True,True,0.4049699100378787,False,5,44
32.5,3.0,12.0,100.0,100.0,0.3757919744318181,10.89992897727273,5.110570549242424,0.7768605587121207,False,uncertain,uncertain,True,True,True,0.40915009469696967,False,5,45
33.0,3.0,12.0,100.0,100.0,0.37778485984848476,11.094356060606064,5.08975284090909,0.7706450378787874,False,uncertain,unsupported,False,True,False,0.414306084280303,False,5,46
33.5,3.0,12.0,100.0,100.0,0.3797056657196969,11.288527462121214,5.067020359848485,0.7641787784090903,False,uncertain,unsupported,False,True,False,0.4204660037878788,False,5,47
34.0,3.0,12.0,100.0,100.0,0.3815543920454545,11.482443181818184,5.042373106060605,0.7574617803030298,False,uncertain,unsupported,False,True,False,0.4276630918560606,False,5,48
34.5,3.0,12.0,100.0,100.0,0.38333103882575753,11.676103219696971,5.015811079545454,0.7504940435606056,False,uncertain,unsupported,False,True,False,0.43593570075757576,False,5,49
35.0,3.0,12.0,100.0,100.0,0.385035606060606,11.869507575757577,4.987334280303029,0.7432755681818177,False,uncertain,unsupported,False,True,False,0.44532729640151514,False,5,50
35.5,3.0,12.0,100.0,100.0,0.38666809374999994,12.062656250000002,4.956942708333333,0.7358063541666662,False,uncertain,unsupported,False,True,False,0.45588645833333336,False,5,51
36.0,3.0,12.0,100.0,100.0,0.3882285018939393,12.255549242424243,4.924636363636363,0.728086401515151,False,uncertain,unsupported,False,True,False,0.4676668797348485,False,5,52
36.5,3.0,12.0,100.0,100.0,0.38971683049242417,12.448186553030304,4.890415246212121,0.7201157102272722,False,uncertain,unsupported,False,True,False,0.48072736742424244,False,5,53
37.0,3.0,12.0,100.0,100.0,0.39113307954545445,12.640568181818182,4.854279356060606,0.7118942803030297,False,uncertain,unsupported,False,True,False,0.49513184185606063,False,5,54
37.5,3.0,12.0,100.0,100.0,0.3924772490530302,12.83269412878788,4.816228693181818,0.7034221117424236,False,uncertain,unsupported,False,True,False,0.5109493371212122,False,5,55
38.0,3.0,12.0,100.0,100.0,0.3937493390151514,13.024564393939396,4.776263257575757,0.694699204545454,False,uncertain,unsupported,False,True,False,0.5282540009469697,False,5,56
38.5,3.0,12.0,100.0,100.0,0.3949493494318181,13.216178977272726,4.734383049242425,0.6857255587121206,False,uncertain,unsupported,False,True,False,0.5471250946969697,False,5,57
39.0,3.0,12.0,100.0,100.0,0.3960772803030302,13.40753787878788,4.690588068181818,0.6765011742424236,False,uncertain,unsupported,False,True,False,0.567646993371212,False,5,58
39.5,3.0,12.0,100.0,100.0,0.39713313162878777,13.598641098484848,4.64487831439394,0.667026051136363,False,uncertain,unsupported,False,True,False,0.5899091856060605,False,5,59
40.0,3.0,12.0,100.0,100.0,0.3981169034090908,13.789488636363636,4.597253787878788,0.6573001893939389,False,uncertain,unsupported,False,True,False,0.6140062736742424,False,5,60
40.5,3.0,12.0,100.0,100.0,0.39902859564393933,13.980080492424243,4.547714488636364,0.647323589015151,False,uncertain,unsupported,False,True,False,0.6400379734848485,False,5,61
41.0,3.0,12.0,100.0,100.0,0.39986820833333325,14.170416666666666,4.496260416666667,0.6370962499999994,False,uncertain,unsupported,False,True,False,0.6681091145833334,False,5,62
41.5,3.0,12.0,100.0,100.0,0.40063574147727266,14.360497159090908,4.442891571969698,0.6266181723484843,True,uncertain,unsupported,False,True,False,0.6983296401515151,False,5,63
42.0,3.0,12.0,100.0,100.0,0.4013311950757575,14.550321969696967,4.387607954545455,0.6158893560606055,True,uncertain,unsupported,False,True,False,0.7308146070075758,False,5,64
42.5,3.0,12.0,100.0,100.0,0.40195456912878774,14.739891098484847,4.330409564393939,0.6049098011363631,True,uncertain,unsupported,False,True,False,0.7656841856060606,False,5,65
43.0,3.0,12.0,100.0,100.0,0.4025058636363635,14.929204545454542,4.271296401515152,0.5936795075757569,True,uncertain,unsupported,False,True,False,0.8030636600378788,False,5,66
43.5,3.0,12.0,100.0,100.0,0.4029850785984847,15.11826231060606,4.210268465909092,0.5821984753787872,True,uncertain,unsupported,False,True,False,0.8430834280303031,False,5,67
44.0,3.0,12.0,100.0,100.0,0.4033922140151514,15.30706439393939,4.147325757575759,0.5704667045454539,True,uncertain,unsupported,False,False,False,0.8858790009469695,False,5,68
44.5,3.0,12.0,100.0,100.0,0.4037272698863635,15.495610795454542,4.082468276515152,0.5584841950757571,True,uncertain,unsupported,False,False,False,0.9315910037878788,False,5,69
45.0,3.0,12.0,100.0,100.0,0.40399024621212104,15.683901515151511,4.0156960227272736,0.5462509469696963,True,uncertain,unsupported,False,False,False,0.9803651751893939,False,5,70
45.5,3.0,12.0,100.0,100.0,0.4041811429924241,15.871936553030299,3.9470089962121224,0.5337669602272721,True,uncertain,unsupported,False,False,False,1.0323523674242425,False,5,71
46.0,3.0,12.0,100.0,100.0,0.40429996022727255,16.059715909090905,3.876407196969698,0.5210322348484842,True,uncertain,unsupported,False,False,False,1.0877085464015153,False,5,72
46.5,3.0,12.0,100.0,100.0,0.4043466979166665,16.24723958333333,3.8038906250000015,0.5080467708333327,True,uncertain,unsupported,False,False,False,1.1465947916666666,False,5,73
47.0,3.0,12.0,100.0,100.0,0.4043213560606059,16.43450757575757,3.7294592803030318,0.49481056818181757,True,uncertain,unsupported,False,False,False,1.2091772964015153,False,5,74
47.5,3.0,12.0,100.0,100.0,0.4042239346590908,16.62151988636363,3.6531131628787894,0.4813236268939387,True,uncertain,unsupported,False,False,False,1.2756273674242424,False,5,75
48.0,3.0,12.0,100.0,100.0,0.4040544337121211,16.808276515151512,3.5748522727272745,0.46758594696969635,True,uncertain,unsupported,False,False,False,1.346121425189394,False,5,76
48.5,3.0,12.0,100.0,100.0,0.40381285321969684,16.994777462121206,3.4946766098484865,0.4535975284090903,True,uncertain,unsupported,False,False,False,1.4208410037878787,False,5,77
49.0,3.0,12.0,100.0,100.0,0.40349919318181804,17.18102272727272,3.4125861742424264,0.4393583712121205,True,uncertain,unsupported,False,False,False,1.4999727509469696,False,5,78
49.5,3.0,12.0,100.0,100.0,0.4031134535984847,17.367012310606054,3.3285809659090932,0.42486847537878725,True,uncertain,unsupported,False,False,False,1.5837084280303029,False,5,79
50.0,3.0,12.0,100.0,100.0,0.4026556344696968,17.552746212121203,3.242660984848487,0.4101278409090903,True,uncertain,unsupported,False,False,False,1.6722449100378787,False,5,80
10.0,3.2,12.0,100.0,100.0,0.21465696212121232,1.9605151515151409,4.037856060606062,0.7994686363636362,False,rejected,unsupported,False,False,False,1.5947685606060604,False,6,0
10.5,3.2,12.0,100.0,100.0,0.21990045833333355,2.1641979166666587,4.1033125,0.8046082291666665,False,rejected,unsupported,False,False,False,1.5085549479166667,False,6,1
11.0,3.2,12.0,100.0,100.0,0.2250718750000002,2.3676249999999914,4.166854166666668,0.8094970833333333,False,rejected,unsupported,False,False,False,1.4270833333333333,False,6,2
